date,sido,sigungu,area_ha,cause_type,cause_detail
2024-04-28,충남,충남,0.03,입,기타(직접입력)
2024-05-02,경북,경북,0.27,기,기타(직접입력)
2024-05-02,충남,충남,0.07,입,기타(직접입력)
2024-05-03,경북,경북,0.02,입,기타(직접입력)
2024-05-04,강원,강원,1.46,입,기타(직접입력)
2024-05-04,서울,서울,0.28,기,기타(직접입력)
2024-05-04,인천,인천,0.06,,기타(직접입력)
2024-05-18,대구,대구,0.01,입,기타(직접입력)
2024-05-19,경기,경기,0.13,입,기타(직접입력)
2024-05-19,울산,울산,0.03,기,기타(직접입력)
2024-05-20,전남,전남,0.03,기,기타(직접입력)
2024-05-23,경북,경북,0.05,기,작업장실화
2024-05-24,전남,전남,0.5,,기타(직접입력)
2024-05-24,강원,강원,0.08,입,기타(직접입력)
2024-05-25,경기,경기,0.01,기,기타(직접입력)
2024-05-28,경북,경북,0.3,기,기타(직접입력)
2024-05-30,경기,경기,0.25,기,방화
2024-05-31,경북,경북,0.01,기,기타(직접입력)
2024-06-01,경기,경기,0.99,,주택화재비화
2024-06-02,경기,경기,0.05,기,기타(직접입력)
2024-06-03,부산,부산,0.05,입,기타(직접입력)
2024-06-05,경기,경기,0.16,,기타(직접입력)
2024-06-06,북부,서울,0.01,입,기타(직접입력)
2024-06-07,경기,경기,0.02,기,기타(직접입력)
2024-06-07,경기,경기,0.01,기,기타(직접입력)
2024-06-09,인천,인천,0.01,기,기타(직접입력)
2024-06-10,인천,인천,0.46,기,기타(직접입력)
2024-06-10,인천,인천,0.13,기,기타(직접입력)
2024-06-13,충남,충남,0.06,기,기타(직접입력)
2024-06-13,남부,경북,0.45,기,기타(직접입력)
2024-06-14,동부,강원,3.85,기,작업장실화
2024-06-14,충남,충남,0.03,,주택화재비화
2024-06-15,충남,충남,0.2,기,기타(직접입력)
2024-06-17,충남,충남,0.03,기,기타(직접입력)
2024-06-17,경북,경북,0.01,기,낙뢰
2024-06-18,충남,충남,0.01,기,기타(직접입력)
2024-06-18,강원,강원,0.17,기,기타(직접입력)
2024-06-18,경기,경기,0.06,기,기타(직접입력)
2024-06-18,광주,광주,3.76,쓰,기타(직접입력)
2024-06-19,동부,강원,0.8,기,기타(직접입력)
2024-06-20,충남,충남,0.09,기,기타(직접입력)
2024-06-20,강원,강원,0.04,기,기타(직접입력)
2024-06-21,충남,충남,0.5,기,기타(직접입력)
2024-06-21,전북,전북,0.33,입,기타(직접입력)
2024-06-27,경기,경기,0.05,기,기타(직접입력)
2024-06-28,충남,충남,0.2,담,기타(직접입력)
2024-08-12,경기,경기,0.01,기,기타(직접입력)
2024-08-13,강원,강원,0.01,쓰,기타(직접입력)
2024-08-14,전남,전남,0.14,기,기타(직접입력)
2024-08-15,경기,경기,0.01,기,기타(직접입력)
2024-08-18,울산,울산,0.2,입,기타(직접입력)
2024-08-25,경북,경북,0.05,기,기타(직접입력)
2024-08-31,경남,경남,0.2,기,기타(직접입력)
2024-09-05,충남,충남,0.08,기,작업장실화
2024-09-05,경북,경북,0.05,,기타(직접입력)
2024-09-10,경북,경북,1.66,기,작업장실화
2024-09-10,충남,충남,0.03,기,기타(직접입력)
2024-09-10,경남,경남,0.47,기,기타(직접입력)
2024-09-29,전북,전북,0.31,기,작업장실화
2024-10-13,경기,경기,0.01,기,기타(직접입력)
2024-10-13,경남,경남,0.1,담,담뱃불실화
2024-11-04,경기,경기,0.06,기,기타(직접입력)
2024-11-07,강원,강원,0.2,기,기타(직접입력)
2024-11-07,경기,경기,0.02,기,기타(직접입력)
2024-11-07,충남,충남,0.25,,농산폐기물소각
2024-11-10,경기,경기,0.08,기,기타(직접입력)
2024-11-11,경기,경기,0.05,기,기타(직접입력)
2024-11-12,북부,경기,0.1,입,기타(직접입력)
2024-11-12,충남,충남,0.09,담,담뱃불실화
2024-11-15,경기,경기,0.6,기,기타(직접입력)
2024-11-16,경기,경기,0.6,,기타(직접입력)
2024-11-18,충북,충북,0.03,담,기타(직접입력)
2024-11-18,경남,경남,0.3,입,기타(직접입력)
2024-11-19,경기,경기,0.03,기,기타(직접입력)
2024-11-22,경북,경북,1.11,기,기타(직접입력)
2024-11-22,충남,충남,0.23,담,기타(직접입력)
2024-11-24,경기,경기,0.02,기,기타(직접입력)
2024-11-24,인천,인천,0.02,쓰,기타(직접입력)
2024-11-24,경기,경기,0.01,기,기타(직접입력)
2024-12-04,인천,인천,0.1,입,기타(직접입력)
2024-12-06,경북,경북,0.27,쓰,기타(직접입력)
2024-12-07,경북,경북,0.06,기,기타(직접입력)
2024-12-09,전남,전남,0.7,기,기타(직접입력)
2024-12-10,경북,경북,0.1,기,기타(직접입력)
2024-12-10,경북,경북,0.16,쓰,기타(직접입력)
2024-12-10,경북,경북,0.54,기,기타(직접입력)
2024-12-11,충북,충북,0.16,기,기타(직접입력)
2024-12-12,경기,경기,0.19,기,기타(직접입력)
2024-12-12,울산,울산,2.2,입,기타(직접입력)
2024-12-12,전남,전남,0.23,기,작업장실화
2024-12-14,경북,경북,0.22,,농산폐기물소각
2024-12-14,강원,강원,2.0,기,기타(직접입력)
2024-12-15,경북,경북,1.0,입,기타(직접입력)
2024-12-17,경기,경기,0.02,기,기타(직접입력)
2024-12-18,경기,경기,0.13,기,기타(직접입력)
2024-12-18,강원,강원,0.23,기,기타(직접입력)
2024-12-19,경남,경남,1.34,입,기타(직접입력)
2024-12-19,충북,충북,0.05,기,기타(직접입력)
2024-12-19,경기,경기,0.16,기,기타(직접입력)
2024-12-20,경기,경기,0.2,쓰,기타(직접입력)
2024-12-23,강원,강원,0.16,,기타(직접입력)
2024-12-24,경북,경북,0.46,,주택화재비화
2024-12-26,대구,대구,0.46,쓰,쓰레기소각
2024-12-26,전남,전남,0.05,담,담뱃불실화
2024-12-26,전남,전남,0.09,담,담뱃불실화
2024-12-28,강원,강원,0.27,기,기타(직접입력)
2024-12-29,강원,강원,0.1,쓰,기타(직접입력)
2024-12-30,경기,경기,0.7,담,기타(직접입력)
2024-12-30,경기,경기,0.06,기,기타(직접입력)
2024-12-31,대구,대구,19.79,입,기타(직접입력)
2025-01-01,충북,충북,1.43,쓰,기타(직접입력)
2025-01-01,동부,강원,0.04,기,기타(직접입력)
2025-01-01,경북,경북,0.2,,주택화재비화
2025-01-01,충북,충북,0.16,,주택화재비화
2025-01-01,경북,경북,0.39,기,기타(직접입력)
2025-01-02,경북,경북,0.22,쓰,쓰레기소각
2025-01-02,부산,부산,0.02,쓰,기타(직접입력)
2025-01-02,충북,충북,0.13,,농산폐기물소각
2025-01-03,경기,경기,0.05,담,담뱃불실화
2025-01-03,전북,전북,0.1,쓰,기타(직접입력)
2025-01-03,울산,울산,0.5,입,기타(직접입력)
2025-01-03,전남,전남,0.2,기,기타(직접입력)
2025-01-03,충남,충남,0.03,쓰,쓰레기소각
2025-01-03,북부,경기,0.52,입,기타(직접입력)
2025-01-03,경기,경기,0.1,기,기타(직접입력)
2025-01-04,경북,경북,0.3,,기타(직접입력)
2025-01-04,충남,충남,0.01,입,기타(직접입력)
2025-01-04,경기,경기,0.1,기,기타(직접입력)
2025-01-04,강원,강원,0.96,,주택화재비화
2025-01-08,경북,경북,0.06,담,담뱃불실화
2025-01-10,경기,경기,0.01,기,기타(직접입력)
2025-01-11,전남,전남,0.17,기,기타(직접입력)
2025-01-12,경북,경북,0.3,기,기타(직접입력)
2025-01-12,강원,강원,0.13,,기타(직접입력)
2025-01-12,전남,전남,0.5,,농산폐기물소각
2025-01-16,경북,경북,0.87,기,기타(직접입력)
2025-01-18,대구,대구,0.01,기,기타(직접입력)
2025-01-18,경북,경북,0.35,기,기타(직접입력)
2025-01-19,전남,전남,0.16,기,작업장실화
2025-01-21,전남,전남,0.32,,농산폐기물소각
2025-01-23,강원,강원,0.3,기,기타(직접입력)
2025-01-23,전남,전남,0.3,담,담뱃불실화
2025-01-24,전북,전북,0.46,,논밭두렁소각
2025-01-24,인천,인천,0.06,기,작업장실화
2025-01-25,세종,세종,0.07,기,기타(직접입력)
2025-01-25,전북,전북,0.47,입,기타(직접입력)
2025-01-25,대구,대구,0.06,기,기타(직접입력)
2025-01-25,충남,충남,0.6,쓰,기타(직접입력)
2025-01-25,강원,강원,0.43,기,기타(직접입력)
2025-01-25,전남,전남,2.5,,농산폐기물소각
2025-01-25,서부,전남,0.01,담,담뱃불실화
2025-01-25,경기,경기,0.58,담,담뱃불실화
2025-01-26,전남,전남,0.2,쓰,쓰레기소각
2025-01-26,충북,충북,0.01,기,기타(직접입력)
2025-02-01,부산,부산,0.22,,기타(직접입력)
2025-02-03,경기,경기,0.03,,주택화재비화
2025-02-04,강원,강원,0.01,기,기타(직접입력)
2025-02-05,강원,강원,0.53,기,기타(직접입력)
2025-02-06,강원,강원,0.11,기,기타(직접입력)
2025-02-06,인천,인천,0.02,쓰,기타(직접입력)
2025-02-08,강원,강원,0.07,기,기타(직접입력)
2025-02-09,경북,경북,0.2,기,기타(직접입력)
2025-02-11,북부,서울,0.56,입,기타(직접입력)
2025-02-13,강원,강원,0.07,기,기타(직접입력)
2025-02-14,경남,경남,0.79,,논밭두렁소각
2025-02-14,충북,충북,0.55,입,기타(직접입력)
2025-02-16,전북,전북,0.18,쓰,기타(직접입력)
2025-02-16,경남,경남,1.22,기,방화
2025-02-17,북부,강원,0.2,,기타(직접입력)
2025-02-18,충남,충남,0.01,기,기타(직접입력)
2025-02-18,경기,경기,0.47,쓰,쓰레기소각
2025-02-18,충남,충남,0.33,,주택화재비화
2025-02-18,충북,충북,1.1,,기타(직접입력)
2025-02-19,충남,충남,0.2,기,기타(직접입력)
2025-02-19,충남,충남,0.17,쓰,기타(직접입력)
2025-02-19,강원,강원,0.05,기,기타(직접입력)
2025-02-20,경북,경북,0.56,기,기타(직접입력)
2025-02-20,경남,경남,15.24,,주택화재비화
2025-02-20,경기,경기,0.01,담,담뱃불실화
2025-02-21,중부,충북,3.06,입,기타(직접입력)
2025-02-21,전남,전남,1.1,쓰,기타(직접입력)
2025-02-21,충북,충북,0.7,기,기타(직접입력)
2025-02-21,강원,강원,0.49,기,기타(직접입력)
2025-02-21,경기,경기,0.16,입,기타(직접입력)
2025-02-21,강원,강원,23.94,기,기타(직접입력)
2025-02-21,경기,경기,0.1,기,기타(직접입력)
2025-02-21,울산,울산,0.4,기,작업장실화
2025-02-22,경기,경기,0.01,담,기타(직접입력)
2025-02-22,경기,경기,1.0,쓰,기타(직접입력)
2025-02-22,강원,강원,0.1,기,기타(직접입력)
2025-02-22,대전,대전,1.1,,기타(직접입력)
2025-02-23,인천,인천,0.6,담,기타(직접입력)
2025-02-23,경기,경기,0.15,기,기타(직접입력)
2025-02-23,경기,경기,0.02,기,기타(직접입력)
2025-02-23,경기,경기,0.6,,농산폐기물소각
2025-02-23,부산,부산,0.09,입,기타(직접입력)
2025-02-23,부산,부산,0.01,입,기타(직접입력)
2025-02-24,경북,경북,0.42,기,기타(직접입력)
2025-02-24,경북,경북,0.31,쓰,기타(직접입력)
2025-02-24,경북,경북,0.91,기,기타(직접입력)
2025-02-24,충남,충남,0.08,기,기타(직접입력)
2025-02-24,경기,경기,0.09,기,기타(직접입력)
2025-02-25,경북,경북,0.67,,주택화재비화
2025-02-25,경남,경남,0.18,쓰,기타(직접입력)
2025-02-25,대전,대전,0.09,기,기타(직접입력)
2025-02-25,경기,경기,0.06,쓰,기타(직접입력)
2025-02-25,경기,경기,0.23,기,기타(직접입력)
2025-02-26,경기,경기,0.06,쓰,기타(직접입력)
2025-02-26,강원,강원,0.3,기,기타(직접입력)
2025-02-26,강원,강원,0.7,기,기타(직접입력)
2025-02-26,전남,전남,0.25,,농산폐기물소각
2025-02-26,인천,인천,0.06,입,기타(직접입력)
2025-02-26,경기,경기,3.16,담,기타(직접입력)
2025-02-26,충북,충북,1.4,기,기타(직접입력)
2025-02-27,경기,경기,0.05,기,기타(직접입력)
2025-02-27,부산,부산,0.01,입,기타(직접입력)
2025-02-27,충북,충북,0.38,,기타(직접입력)
2025-02-27,전남,전남,2.64,,기타(직접입력)
2025-02-27,경기,경기,0.1,,기타(직접입력)
2025-02-27,경기,경기,0.47,,기타(직접입력)
2025-02-27,경북,경북,4.45,기,기타(직접입력)
2025-02-27,경기,경기,0.06,입,기타(직접입력)
2025-02-27,강원,강원,0.08,기,기타(직접입력)
2025-02-28,경기,경기,0.1,담,담뱃불실화
2025-02-28,경북,경북,0.3,,기타(직접입력)
2025-02-28,충남,충남,0.03,기,기타(직접입력)
2025-02-28,강원,강원,0.18,기,기타(직접입력)
2025-02-28,경기,경기,0.41,쓰,기타(직접입력)
2025-03-01,경기,경기,0.18,기,방화
2025-03-01,경기,경기,0.05,,농산폐기물소각
2025-03-01,경기,경기,0.05,기,기타(직접입력)
2025-03-08,경기,경기,0.12,입,기타(직접입력)
2025-03-08,충남,충남,0.08,담,기타(직접입력)
2025-03-08,경기,경기,0.01,기,기타(직접입력)
2025-03-08,경기,경기,0.22,,기타(직접입력)
2025-03-08,충남,충남,0.1,쓰,기타(직접입력)
2025-03-09,경남,경남,0.15,기,기타(직접입력)
2025-03-09,북부,강원,1.2,쓰,기타(직접입력)
2025-03-09,충북,충북,0.57,,농산폐기물소각
2025-03-10,강원,강원,0.04,기,기타(직접입력)
2025-03-10,충남,충남,0.09,담,기타(직접입력)
2025-03-10,충남,충남,0.78,기,기타(직접입력)
2025-03-11,충남,충남,0.26,기,기타(직접입력)
2025-03-11,충남,충남,0.16,,농산폐기물소각
2025-03-11,전북,전북,0.19,,농산폐기물소각
2025-03-11,강원,강원,0.51,쓰,기타(직접입력)
2025-03-11,경남,경남,7.58,담,담뱃불실화
2025-03-12,광주,광주,0.1,기,기타(직접입력)
2025-03-12,경북,경북,0.29,,주택화재비화
2025-03-12,경남,경남,0.1,,논밭두렁소각
2025-03-13,경북,경북,0.48,기,기타(직접입력)
2025-03-13,경북,경북,0.12,기,작업장실화
2025-03-13,광주,광주,0.01,기,기타(직접입력)
2025-03-13,부산,부산,0.08,,기타(직접입력)
2025-03-13,전남,전남,0.75,기,기타(직접입력)
2025-03-13,강원,강원,6.0,,기타(직접입력)
2025-03-13,경남,경남,1.45,,기타(직접입력)
2025-03-14,남부,경북,53.73,,농산폐기물소각
2025-03-14,충남,충남,0.1,입,기타(직접입력)
2025-03-14,경남,경남,0.45,기,작업장실화
2025-03-14,충남,충남,0.27,쓰,기타(직접입력)
2025-03-14,충남,충남,0.2,기,기타(직접입력)
2025-03-14,부산,부산,2.23,기,기타(직접입력)
2025-03-14,경기,경기,0.01,,기타(직접입력)
2025-03-14,전남,전남,0.75,기,기타(직접입력)
2025-03-14,경기,경기,1.3,,기타(직접입력)
2025-03-14,경기,경기,0.1,기,기타(직접입력)
2025-03-14,강원,강원,1.0,기,기타(직접입력)
2025-03-14,경기,경기,1.72,기,기타(직접입력)
2025-03-14,전남,전남,0.1,,논밭두렁소각
2025-03-15,경기,경기,1.0,쓰,기타(직접입력)
2025-03-15,경기,경기,0.04,쓰,기타(직접입력)
2025-03-15,과학원,경기,0.26,입,기타(직접입력)
2025-03-15,경기,경기,0.27,쓰,기타(직접입력)
2025-03-15,북부,강원,0.25,기,기타(직접입력)
2025-03-15,인천,인천,0.26,기,기타(직접입력)
2025-03-16,충남,충남,0.09,기,방화
2025-03-16,경남,경남,0.33,기,기타(직접입력)
2025-03-17,전남,전남,0.15,기,기타(직접입력)
2025-03-17,전남,전남,0.01,기,기타(직접입력)
2025-03-17,충남,충남,1.89,기,기타(직접입력)
2025-03-17,충남,충남,0.03,기,기타(직접입력)
2025-03-17,경기,경기,0.16,기,기타(직접입력)
2025-03-18,울산,울산,0.15,입,기타(직접입력)
2025-03-19,충남,충남,0.32,담,담뱃불실화
2025-03-20,경기,경기,0.07,입,기타(직접입력)
2025-03-20,경남,경남,39.73,,기타(직접입력)
2025-03-20,경남,경남,0.01,,논밭두렁소각
2025-03-20,전남,전남,0.44,기,작업장실화
2025-03-20,경기,경기,0.07,쓰,기타(직접입력)
2025-03-21,전남,전남,0.1,기,작업장실화
2025-03-21,전북,전북,6.5,기,기타(직접입력)
2025-03-21,경남,경남,3397.52,기,기타(직접입력)
2025-03-21,강원,강원,0.5,기,기타(직접입력)
2025-03-21,대전,대전,0.04,기,기타(직접입력)
2025-03-21,경남,경남,1.46,기,작업장실화
2025-03-22,경남,경남,0.9,기,기타(직접입력)
2025-03-22,경기,경기,0.16,기,기타(직접입력)
2025-03-22,전북,전북,0.73,쓰,기타(직접입력)
2025-03-22,경북,경북,2.26,기,기타(직접입력)
2025-03-22,경남,경남,97.0,기,기타(직접입력)
2025-03-22,경남,경남,0.09,기,작업장실화
2025-03-22,강원,강원,0.5,기,기타(직접입력)
2025-03-22,경북,경북,52707.3,,기타(직접입력)
2025-03-22,전남,전남,0.44,담,기타(직접입력)
2025-03-22,전북,전북,0.38,,논밭두렁소각
2025-03-22,경기,경기,0.29,담,담뱃불실화
2025-03-22,경북,경북,134.24,담,담뱃불실화
2025-03-22,경북,경북,0.45,,주택화재비화
2025-03-22,경기,경기,7.6,쓰,기타(직접입력)
2025-03-22,전북,전북,8.16,쓰,기타(직접입력)
2025-03-22,대구,대구,0.36,기,기타(직접입력)
2025-03-22,광주,광주,0.01,기,기타(직접입력)
2025-03-22,경북,경북,46575.2,기,기타(직접입력)
2025-03-22,경기,경기,0.02,쓰,기타(직접입력)
2025-03-22,울산,울산,1117.38,기,기타(직접입력)
2025-03-22,광주,광주,0.01,기,기타(직접입력)
2025-03-22,전남,전남,8.2,기,기타(직접입력)
2025-03-22,전남,전남,0.35,기,기타(직접입력)
2025-03-22,경북,경북,12.69,,기타(직접입력)
2025-03-22,경기,경기,3.0,담,담뱃불실화
2025-03-22,경기,경기,0.35,기,작업장실화
2025-03-22,전남,전남,0.01,쓰,기타(직접입력)
2025-03-23,전남,전남,0.02,기,기타(직접입력)
2025-03-23,경기,경기,0.66,기,기타(직접입력)
2025-03-23,경기,경기,1.69,담,담뱃불실화
2025-03-23,경북,경북,2.88,쓰,쓰레기소각
2025-03-23,경남,경남,6.24,기,작업장실화
2025-03-23,수목원,경기,0.45,기,기타(직접입력)
2025-03-23,충북,충북,34.14,쓰,기타(직접입력)
2025-03-23,경기,경기,0.04,기,기타(직접입력)
2025-03-23,경북,경북,2.31,기,기타(직접입력)
2025-03-23,충북,충북,0.11,,기타(직접입력)
2025-03-23,인천,인천,0.24,담,기타(직접입력)
2025-03-23,경기,경기,0.01,기,기타(직접입력)
2025-03-24,충북,충북,0.14,쓰,기타(직접입력)
2025-03-24,전북,전북,0.88,기,기타(직접입력)
2025-03-24,전북,전북,1.77,기,기타(직접입력)
2025-03-24,대구,대구,0.13,,주택화재비화
2025-03-25,경북,경북,9.5,기,기타(직접입력)
2025-03-25,경기,경기,0.94,담,담뱃불실화
2025-03-25,전북,전북,13.85,기,기타(직접입력)
2025-03-25,충남,충남,1.2,기,기타(직접입력)
2025-03-25,경남,경남,0.07,입,기타(직접입력)
2025-03-25,경남,경남,0.65,쓰,기타(직접입력)
2025-03-25,울산,울산,73.31,입,기타(직접입력)
2025-03-25,경기,경기,0.03,담,담뱃불실화
2025-03-25,경기,경기,0.33,기,기타(직접입력)
2025-03-26,충남,충남,0.14,기,기타(직접입력)
2025-03-26,전북,전북,30.0,기,기타(직접입력)
2025-03-26,대구,대구,2.68,입,기타(직접입력)
2025-03-26,전북,전북,4.75,기,작업장실화
2025-03-26,경기,경기,0.33,기,작업장실화
2025-03-26,충남,충남,0.13,기,기타(직접입력)
2025-03-26,경기,경기,0.1,쓰,기타(직접입력)
2025-03-26,충남,충남,0.03,기,기타(직접입력)
2025-03-26,전북,전북,0.09,입,기타(직접입력)
2025-03-26,충북,충북,1.22,,기타(직접입력)
2025-03-26,경기,경기,0.01,기,기타(직접입력)
2025-03-26,광주,광주,0.3,기,기타(직접입력)
2025-03-27,대구,대구,0.04,기,작업장실화
2025-03-27,경기,경기,0.06,기,기타(직접입력)
2025-03-29,경남,경남,1.51,쓰,기타(직접입력)
2025-03-29,북부,인천,0.04,입,기타(직접입력)
2025-03-30,전남,전남,1.8,,기타(직접입력)
2025-03-30,경남,경남,0.55,입,기타(직접입력)
2025-03-30,경기,경기,0.07,입,기타(직접입력)
2025-03-31,경기,경기,0.09,기,기타(직접입력)
2025-03-31,충남,충남,0.2,기,기타(직접입력)
2025-03-31,전남,전남,0.18,기,기타(직접입력)
2025-03-31,경기,경기,0.12,기,기타(직접입력)
2025-03-31,대구,대구,0.09,입,기타(직접입력)
2025-04-01,경남,경남,3.2,기,기타(직접입력)
2025-04-01,경남,경남,9.77,기,작업장실화
2025-04-01,전북,전북,4.41,담,기타(직접입력)
2025-04-01,경기,경기,0.04,입,기타(직접입력)
2025-04-01,대구,대구,0.05,기,작업장실화
2025-04-01,경기,경기,0.76,담,담뱃불실화
2025-04-02,부산,부산,0.01,입,기타(직접입력)
2025-04-02,경기,경기,0.17,기,기타(직접입력)
2025-04-02,경남,경남,0.47,기,기타(직접입력)
2025-04-02,충남,충남,0.19,담,담뱃불실화
2025-04-02,전북,전북,0.45,기,기타(직접입력)
2025-04-03,경기,경기,0.1,기,기타(직접입력)
2025-04-03,강원,강원,0.01,기,기타(직접입력)
2025-04-03,경기,경기,0.46,담,담뱃불실화
2025-04-03,전남,전남,0.1,기,작업장실화
2025-04-03,경기,경기,0.03,,주택화재비화
2025-04-03,경기,경기,0.39,기,기타(직접입력)
2025-04-04,경기,경기,0.09,기,작업장실화
2025-04-04,전북,전북,3.2,기,기타(직접입력)
2025-04-04,경기,경기,2.18,담,담뱃불실화
2025-04-04,충북,충북,0.27,기,기타(직접입력)
2025-04-06,대구,대구,0.25,기,기타(직접입력)
2025-04-06,강원,강원,0.02,기,기타(직접입력)
2025-04-06,울산,울산,0.5,기,기타(직접입력)
2025-04-06,전남,전남,0.3,,농산폐기물소각
2025-04-06,충북,충북,1.11,입,기타(직접입력)
2025-04-07,경기,경기,0.7,입,기타(직접입력)
2025-04-07,전남,전남,0.33,,논밭두렁소각
2025-04-07,충남,충남,0.08,담,기타(직접입력)
2025-04-07,경기,경기,2.0,,기타(직접입력)
2025-04-07,경남,경남,83.86,기,작업장실화
2025-04-07,동부,강원,0.01,기,기타(직접입력)
2025-04-08,경남,경남,0.02,입,기타(직접입력)
2025-04-08,경북,경북,0.79,입,기타(직접입력)
2025-04-08,경남,경남,0.01,기,기타(직접입력)
2025-04-08,서부,경남,0.71,입,기타(직접입력)
2025-04-08,충북,충북,1.78,기,작업장실화
2025-04-08,경북,경북,8.7,기,기타(직접입력)
2025-04-08,경기,경기,0.04,기,기타(직접입력)
2025-04-08,경기,경기,0.03,담,담뱃불실화
2025-04-09,경북,경북,0.68,,주택화재비화
2025-04-10,대구,대구,0.07,기,기타(직접입력)
2025-04-11,충남,충남,0.03,기,어린이불장난
2025-04-11,충남,충남,0.28,쓰,기타(직접입력)
2025-04-11,강원,강원,0.04,쓰,기타(직접입력)
2025-04-11,강원,강원,0.05,기,기타(직접입력)
2025-04-12,남부,경북,0.15,기,작업장실화
2025-04-12,부산,부산,0.01,입,기타(직접입력)
2025-04-12,경북,경북,0.2,담,담뱃불실화
2025-04-12,서울,서울,0.01,기,기타(직접입력)
2025-04-16,울산,울산,0.1,기,기타(직접입력)
2025-04-16,경남,경남,0.07,입,기타(직접입력)
2025-04-17,경북,경북,0.62,입,기타(직접입력)
2025-04-19,충남,충남,0.04,입,기타(직접입력)
2025-04-19,충남,충남,0.7,입,기타(직접입력)
2025-04-25,강원,강원,0.23,기,기타(직접입력)
2025-04-25,경북,경북,0.02,담,기타(직접입력)
2025-04-25,강원,강원,0.4,기,기타(직접입력)
2025-04-26,경북,경북,0.16,기,기타(직접입력)
2025-04-26,경남,경남,0.05,기,작업장실화
2025-04-26,경북,경북,0.48,,주택화재비화
2025-04-26,충남,충남,0.05,기,기타(직접입력)
2025-04-26,북부,강원,73.0,기,기타(직접입력)
2025-04-26,경북,경북,0.03,기,기타(직접입력)
2025-04-26,경남,경남,0.03,기,기타(직접입력)
2025-04-27,경북,경북,2.37,입,기타(직접입력)
2025-04-27,강원,강원,0.2,기,기타(직접입력)
2025-04-27,전북,전북,0.14,입,기타(직접입력)
2025-04-27,전남,전남,0.05,,기타(직접입력)
2025-04-27,울산,울산,0.06,입,기타(직접입력)
2025-04-27,경북,경북,0.02,기,작업장실화
2025-04-27,경기,경기,0.03,기,기타(직접입력)
2025-04-28,충남,충남,0.11,기,기타(직접입력)
2025-04-28,대구,대구,259.6,기,기타(직접입력)
2025-04-28,경기,경기,0.27,기,작업장실화
2025-04-29,경북,경북,0.1,기,기타(직접입력)
2025-04-30,전남,전남,0.08,입,기타(직접입력)
2025-04-30,전남,전남,0.09,기,작업장실화
2025-04-30,전북,전북,0.29,쓰,기타(직접입력)
2025-04-30,강원,강원,0.15,기,기타(직접입력)
2025-04-30,강원,강원,0.02,기,기타(직접입력)
2025-04-30,충남,충남,0.02,기,기타(직접입력)
2025-05-01,경북,경북,0.1,기,기타(직접입력)
2025-05-01,충남,충남,0.03,쓰,기타(직접입력)
2025-05-01,전북,전북,0.08,입,기타(직접입력)
2025-05-06,동부,강원,0.76,,주택화재비화
2025-05-28,충남,충남,0.01,기,기타(직접입력)
2025-05-29,충남,충남,0.01,기,기타(직접입력)
2025-06-01,경북,경북,0.2,,농산폐기물소각
2025-06-04,서울,서울,0.01,입,기타(직접입력)
2025-06-04,충남,충남,0.02,기,기타(직접입력)
2025-06-04,경남,경남,0.02,기,기타(직접입력)
2025-06-04,전북,전북,0.1,기,기타(직접입력)
2025-06-04,경기,경기,0.15,,주택화재비화
2025-06-05,전남,전남,0.03,기,작업장실화
2025-06-05,전북,전북,0.1,기,작업장실화
2025-06-06,경기,경기,0.07,입,기타(직접입력)
2025-06-06,경기,경기,0.54,쓰,쓰레기소각
2025-06-07,전북,전북,0.3,쓰,기타(직접입력)
2025-06-07,충남,충남,0.01,쓰,기타(직접입력)
2025-06-07,전남,전남,0.1,쓰,기타(직접입력)
2025-06-08,충남,충남,0.12,쓰,기타(직접입력)
2025-06-09,전북,전북,0.2,기,기타(직접입력)
2025-06-09,충남,충남,0.06,기,기타(직접입력)
2025-06-10,강원,강원,0.01,쓰,기타(직접입력)
2025-06-10,충남,충남,0.16,기,기타(직접입력)
2025-06-11,경북,경북,0.5,,기타(직접입력)
2025-06-11,경남,경남,0.01,기,기타(직접입력)
2025-06-11,충남,충남,0.01,기,기타(직접입력)
2025-06-11,경북,경북,1.0,기,기타(직접입력)
2025-06-12,충남,충남,0.04,기,작업장실화
2025-06-12,전북,전북,0.3,,기타(직접입력)
2025-06-13,경기,경기,0.03,기,기타(직접입력)
2025-06-13,경남,경남,0.04,기,기타(직접입력)
2025-06-14,서울,서울,0.02,기,기타(직접입력)
2025-07-05,충북,충북,3.23,기,작업장실화
2025-07-08,경북,경북,0.23,기,기타(직접입력)
2025-07-10,충남,충남,0.06,쓰,기타(직접입력)
2025-07-10,전남,전남,0.02,입,기타(직접입력)
2025-07-10,충남,충남,0.05,기,기타(직접입력)
2025-07-10,경남,경남,0.1,기,기타(직접입력)
2025-07-11,전남,전남,0.01,기,기타(직접입력)
2025-07-11,전북,전북,0.15,기,작업장실화
2025-07-12,경북,경북,0.14,기,기타(직접입력)
2025-07-25,강원,강원,0.1,기,기타(직접입력)
2025-07-31,경남,경남,0.01,기,작업장실화
2025-08-02,경기,경기,0.17,,주택화재비화
2025-08-12,강원,강원,0.4,,기타(직접입력)
2025-08-18,경북,경북,0.03,기,기타(직접입력)
2025-08-22,충북,충북,0.27,기,작업장실화
2025-08-25,강원,강원,33.0,기,기타(직접입력)
2025-08-28,동부,강원,0.06,담,담뱃불실화
2025-08-29,남부,경북,0.34,,주택화재비화
